,ts,total_tests,currently_in_hospitals,public_labs,private_labs,cases_reported,fatalities,updated
0,2020-05-18 06:28:27.160470,693276.0,1512.0,22995.0,670281.0,47784.0,1336.0,2020-05-17 03:15:00.000000
