,ts,total_tests,currently_in_hospitals,public_labs,private_labs,cases_reported,fatalities,updated
0,2020-04-30 10:31:12.209138,314790.0,1686.0,11772.0,303018.0,27054.0,732.0,2020-04-29 12:00:00.000000
